Ticker,Cambio(%) 1_dia,Fecha
SIRI,0,30-dic-20
SNPS,1,30-dic-20
SPLK,1,30-dic-20
SWKS,1,30-dic-20
TCOM,1,30-dic-20
TMUS,1,30-dic-20
TSLA,1,30-dic-20
TTWO,1,30-dic-20
TXN,1,30-dic-20
ULTA,1,30-dic-20
VRSK,1,30-dic-20
VRSN,-1,30-dic-20
VRTX,-1,30-dic-20
WBA,-1,30-dic-20
WDAY,-1,30-dic-20
WDC,1,30-dic-20
XEL,1,30-dic-20
XLNX,1,30-dic-20
ZM,-1,30-dic-20
AAPL,-1,30-dic-20
AXP,1,30-dic-20
BA,1,30-dic-20
CAT,1,30-dic-20
CSCO,-1,30-dic-20
CVX,1,30-dic-20
DIS,1,30-dic-20
DOW,1,30-dic-20
GS,1,30-dic-20
HD,-1,30-dic-20
IBM,1,30-dic-20
INTC,-1,30-dic-20
JNJ,1,30-dic-20
JPM,1,30-dic-20
KO,1,30-dic-20
MCD,-1,30-dic-20
MMM,1,30-dic-20
MRK,-1,30-dic-20
MSFT,-1,30-dic-20
NKE,1,30-dic-20
PFE,-1,30-dic-20
PG,-1,30-dic-20
RTX,1,30-dic-20
TRV,1,30-dic-20
UNH,-1,30-dic-20
V,1,30-dic-20
VZ,-1,30-dic-20
WBA,-1,30-dic-20
WMT,-1,30-dic-20
XOM,1,30-dic-20
A,1,31-dic-20
AAL,-1,31-dic-20
AAP,-1,31-dic-20
AAPL,-1,31-dic-20
ABBV,1,31-dic-20
ABC,1,31-dic-20
ABMD,1,31-dic-20
ABT,1,31-dic-20
ACN,1,31-dic-20
ADBE,1,31-dic-20
ADI,1,31-dic-20
ADM,1,31-dic-20
ADP,1,31-dic-20
ADSK,1,31-dic-20
AEE,1,31-dic-20
AEP,1,31-dic-20
AES,1,31-dic-20
AFL,1,31-dic-20
AIG,1,31-dic-20
AIV,1,31-dic-20
AIZ,1,31-dic-20
AJG,1,31-dic-20
AKAM,1,31-dic-20
ALB,-1,31-dic-20
ALGN,1,31-dic-20
ALK,-1,31-dic-20
ALL,1,31-dic-20
ALLE,1,31-dic-20
ALXN,1,31-dic-20
AMAT,-1,31-dic-20
AMCR,1,31-dic-20
AMD,-1,31-dic-20
AME,1,31-dic-20
AMGN,1,31-dic-20
AMP,1,31-dic-20
AMT,1,31-dic-20
AMZN,-1,31-dic-20
ANET,1,31-dic-20
ANSS,1,31-dic-20
ANTM,1,31-dic-20
AON,1,31-dic-20
AOS,1,31-dic-20
APA,-1,31-dic-20
APD,1,31-dic-20
APH,1,31-dic-20
APTV,-1,31-dic-20
ARE,1,31-dic-20
ATO,1,31-dic-20
ATVI,1,31-dic-20
AVB,1,31-dic-20
AVGO,1,31-dic-20
AVY,1,31-dic-20
AWK,1,31-dic-20
AXP,1,31-dic-20
AZO,1,31-dic-20
BA,-1,31-dic-20
BAC,1,31-dic-20
BAX,1,31-dic-20
BBY,-1,31-dic-20
BDX,1,31-dic-20
BEN,1,31-dic-20
BF.B,1,31-dic-20
BIIB,1,31-dic-20
BIO,1,31-dic-20
BK,1,31-dic-20
BKNG,1,31-dic-20
BKR,-1,31-dic-20
BLK,1,31-dic-20
BLL,1,31-dic-20
BMY,1,31-dic-20
BR,1,31-dic-20
BRK.B,1,31-dic-20
BSX,1,31-dic-20
BWA,-1,31-dic-20
BXP,1,31-dic-20
C,1,31-dic-20
CAG,1,31-dic-20
CAH,1,31-dic-20
CARR,-1,31-dic-20
CAT,1,31-dic-20
CB,1,31-dic-20
CBOE,1,31-dic-20
CBRE,1,31-dic-20
CCI,1,31-dic-20
CCL,-1,31-dic-20
CDNS,1,31-dic-20
CDW,1,31-dic-20
CE,1,31-dic-20
CERN,1,31-dic-20
CF,1,31-dic-20
CFG,1,31-dic-20
CHD,1,31-dic-20
CHRW,1,31-dic-20
CHTR,1,31-dic-20
CI,1,31-dic-20
CINF,1,31-dic-20
CL,1,31-dic-20
CLX,1,31-dic-20
CMA,1,31-dic-20
CMCSA,1,31-dic-20
CME,1,31-dic-20
CMG,1,31-dic-20
CMI,1,31-dic-20
CMS,1,31-dic-20
CNC,1,31-dic-20
CNP,1,31-dic-20
COF,1,31-dic-20
COG,-1,31-dic-20
COO,1,31-dic-20
COP,-1,31-dic-20
COST,1,31-dic-20
CPB,1,31-dic-20
CPRT,1,31-dic-20
CRM,1,31-dic-20
CSCO,1,31-dic-20
CSX,1,31-dic-20
CTAS,1,31-dic-20
CTLT,1,31-dic-20
CTSH,1,31-dic-20
CTVA,1,31-dic-20
CTXS,1,31-dic-20
CVS,1,31-dic-20
CVX,-1,31-dic-20
CXO,1,31-dic-20
D,1,31-dic-20
DAL,-1,31-dic-20
DD,1,31-dic-20
DE,1,31-dic-20
DFS,1,31-dic-20
DG,1,31-dic-20
DGX,1,31-dic-20
DHI,-1,31-dic-20
DHR,1,31-dic-20
DIS,1,31-dic-20
DISCA,1,31-dic-20
DISCK,1,31-dic-20
DISH,1,31-dic-20
DLR,1,31-dic-20
DLTR,1,31-dic-20
DOV,1,31-dic-20
DOW,1,31-dic-20
DPZ,-1,31-dic-20
DRE,1,31-dic-20
DRI,1,31-dic-20
DTE,1,31-dic-20
DUK,1,31-dic-20
DVA,1,31-dic-20
DVN,-1,31-dic-20
DXC,1,31-dic-20
DXCM,1,31-dic-20
EA,1,31-dic-20
EBAY,-1,31-dic-20
ECL,1,31-dic-20
ED,1,31-dic-20
EFX,1,31-dic-20
EIX,1,31-dic-20
EL,1,31-dic-20
EMN,1,31-dic-20
EMR,1,31-dic-20
EOG,-1,31-dic-20
EQIX,1,31-dic-20
EQR,1,31-dic-20
ES,1,31-dic-20
ESS,-1,31-dic-20
ETN,1,31-dic-20
ETR,1,31-dic-20
ETSY,-1,31-dic-20
EVRG,1,31-dic-20
EW,1,31-dic-20
EXC,1,31-dic-20
EXPD,1,31-dic-20
EXPE,1,31-dic-20
EXR,1,31-dic-20
F,-1,31-dic-20
FANG,-1,31-dic-20
FAST,-1,31-dic-20
FB,1,31-dic-20
FBHS,-1,31-dic-20
FCX,-1,31-dic-20
FDX,-1,31-dic-20
FE,1,31-dic-20
FFIV,1,31-dic-20
FIS,1,31-dic-20
FISV,1,31-dic-20
FITB,1,31-dic-20
FLIR,1,31-dic-20
FLS,1,31-dic-20
FLT,1,31-dic-20
FMC,1,31-dic-20
FOX,1,31-dic-20
FOXA,1,31-dic-20
FRC,1,31-dic-20
FRT,-1,31-dic-20
FTI,-1,31-dic-20
FTNT,1,31-dic-20
FTV,1,31-dic-20
GD,1,31-dic-20
GE,1,31-dic-20
GILD,1,31-dic-20
GIS,1,31-dic-20
GL,1,31-dic-20
GLW,1,31-dic-20
GM,-1,31-dic-20
GOOG,1,31-dic-20
GOOGL,1,31-dic-20
GPC,1,31-dic-20
GPN,1,31-dic-20
GPS,-1,31-dic-20
GRMN,1,31-dic-20
GS,1,31-dic-20
GWW,1,31-dic-20
HAL,-1,31-dic-20
HAS,-1,31-dic-20
HBAN,1,31-dic-20
HBI,-1,31-dic-20
HCA,1,31-dic-20
HD,1,31-dic-20
HES,-1,31-dic-20
HFC,-1,31-dic-20
HIG,1,31-dic-20
HII,1,31-dic-20
HLT,1,31-dic-20
HOLX,1,31-dic-20
HON,1,31-dic-20
HPE,1,31-dic-20
HPQ,1,31-dic-20
HRL,1,31-dic-20
HSIC,1,31-dic-20
HST,1,31-dic-20
HSY,1,31-dic-20
HUM,1,31-dic-20
HWM,1,31-dic-20
IBM,1,31-dic-20
ICE,1,31-dic-20
IDXX,1,31-dic-20
IEX,1,31-dic-20
IFF,-1,31-dic-20
ILMN,1,31-dic-20
INCY,1,31-dic-20
INFO,1,31-dic-20
INTC,1,31-dic-20
INTU,1,31-dic-20
IP,1,31-dic-20
IPG,1,31-dic-20
IPGP,-1,31-dic-20
IQV,1,31-dic-20
IR,1,31-dic-20
IRM,1,31-dic-20
ISRG,1,31-dic-20
IT,1,31-dic-20
ITW,1,31-dic-20
IVZ,1,31-dic-20
J,1,31-dic-20
JBHT,1,31-dic-20
JCI,1,31-dic-20
JKHY,1,31-dic-20
JNJ,1,31-dic-20
JNPR,1,31-dic-20
JPM,1,31-dic-20
K,1,31-dic-20
KEY,1,31-dic-20
KEYS,1,31-dic-20
KHC,-1,31-dic-20
KIM,1,31-dic-20
KLAC,-1,31-dic-20
KMB,1,31-dic-20
KMI,1,31-dic-20
KMX,-1,31-dic-20
KO,1,31-dic-20
KR,1,31-dic-20
KSU,1,31-dic-20
L,1,31-dic-20
LB,-1,31-dic-20
LDOS,1,31-dic-20
LEG,1,31-dic-20
LEN,-1,31-dic-20
LH,1,31-dic-20
LHX,1,31-dic-20
LIN,1,31-dic-20
LKQ,-1,31-dic-20
LLY,1,31-dic-20
LMT,1,31-dic-20
LNC,1,31-dic-20
LNT,1,31-dic-20
LOW,-1,31-dic-20
LRCX,-1,31-dic-20
LUMN,1,31-dic-20
LUV,1,31-dic-20
LVS,1,31-dic-20
LW,1,31-dic-20
LYB,1,31-dic-20
LYV,-1,31-dic-20
MA,1,31-dic-20
MAA,1,31-dic-20
MAR,1,31-dic-20
MAS,1,31-dic-20
MCD,1,31-dic-20
MCHP,1,31-dic-20
MCK,1,31-dic-20
MCO,1,31-dic-20
MDLZ,1,31-dic-20
MDT,1,31-dic-20
MET,1,31-dic-20
MGM,1,31-dic-20
MHK,-1,31-dic-20
MKC,1,31-dic-20
MKTX,1,31-dic-20
MLM,1,31-dic-20
MMC,1,31-dic-20
MMM,1,31-dic-20
MNST,1,31-dic-20
MO,1,31-dic-20
MOS,1,31-dic-20
MPC,-1,31-dic-20
MRK,1,31-dic-20
MRO,-1,31-dic-20
MS,1,31-dic-20
MSCI,1,31-dic-20
MSFT,1,31-dic-20
MSI,1,31-dic-20
MTB,1,31-dic-20
MTD,1,31-dic-20
MU,1,31-dic-20
MXIM,1,31-dic-20
NCLH,-1,31-dic-20
NDAQ,1,31-dic-20
NEE,1,31-dic-20
NEM,-1,31-dic-20
NFLX,1,31-dic-20
NI,1,31-dic-20
NKE,-1,31-dic-20
NLOK,1,31-dic-20
NLSN,1,31-dic-20
NOC,1,31-dic-20
NOV,-1,31-dic-20
NOW,1,31-dic-20
NRG,1,31-dic-20
NSC,1,31-dic-20
NTAP,1,31-dic-20
NTRS,1,31-dic-20
NUE,1,31-dic-20
NVDA,-1,31-dic-20
NVR,-1,31-dic-20
NWL,1,31-dic-20
NWS,-1,31-dic-20
NWSA,-1,31-dic-20
O,1,31-dic-20
ODFL,1,31-dic-20
OKE,1,31-dic-20
OMC,1,31-dic-20
ORCL,1,31-dic-20
ORLY,1,31-dic-20
OTIS,1,31-dic-20
OXY,-1,31-dic-20
PAYC,1,31-dic-20
PAYX,1,31-dic-20
PBCT,-1,31-dic-20
PCAR,1,31-dic-20
PEAK,1,31-dic-20
PEG,1,31-dic-20
PEP,1,31-dic-20
PFE,1,31-dic-20
PFG,1,31-dic-20
PG,1,31-dic-20
PGR,1,31-dic-20
PH,1,31-dic-20
PHM,-1,31-dic-20
PKG,1,31-dic-20
PKI,1,31-dic-20
PLD,1,31-dic-20
PM,1,31-dic-20
PNC,1,31-dic-20
PNR,1,31-dic-20
PNW,1,31-dic-20
POOL,1,31-dic-20
PPG,1,31-dic-20
PPL,1,31-dic-20
PRGO,1,31-dic-20
PRU,1,31-dic-20
PSA,1,31-dic-20
PSX,-1,31-dic-20
PVH,-1,31-dic-20
PWR,1,31-dic-20
PXD,-1,31-dic-20
PYPL,1,31-dic-20
QCOM,1,31-dic-20
QRVO,-1,31-dic-20
RCL,1,31-dic-20
RE,1,31-dic-20
REG,0,31-dic-20
REGN,1,31-dic-20
RF,1,31-dic-20
RHI,1,31-dic-20
RJF,1,31-dic-20
RL,-1,31-dic-20
RMD,1,31-dic-20
ROK,1,31-dic-20
ROL,1,31-dic-20
ROP,1,31-dic-20
ROST,1,31-dic-20
RSG,1,31-dic-20
RTX,1,31-dic-20
SBAC,1,31-dic-20
SBUX,1,31-dic-20
SCHW,1,31-dic-20
SEE,-1,31-dic-20
SHW,1,31-dic-20
SIVB,1,31-dic-20
SJM,1,31-dic-20
SLB,-1,31-dic-20
SLG,1,31-dic-20
SNA,1,31-dic-20
SNPS,1,31-dic-20
SO,1,31-dic-20
SPG,1,31-dic-20
SPGI,1,31-dic-20
SRE,1,31-dic-20
STE,1,31-dic-20
STT,1,31-dic-20
STX,1,31-dic-20
STZ,1,31-dic-20
SWK,1,31-dic-20
SWKS,1,31-dic-20
SYF,1,31-dic-20
SYK,1,31-dic-20
SYY,1,31-dic-20
T,1,31-dic-20
TAP,-1,31-dic-20
TDG,1,31-dic-20
TDY,1,31-dic-20
TEL,1,31-dic-20
TER,-1,31-dic-20
TFC,1,31-dic-20
TFX,1,31-dic-20
TGT,1,31-dic-20
TIF,1,31-dic-20
TJX,-1,31-dic-20
TMO,1,31-dic-20
TMUS,1,31-dic-20
TPR,-1,31-dic-20
TROW,1,31-dic-20
TRV,1,31-dic-20
TSCO,-1,31-dic-20
TSN,1,31-dic-20
TT,1,31-dic-20
TTWO,1,31-dic-20
TWTR,-1,31-dic-20
TXN,1,31-dic-20
TXT,-1,31-dic-20
TYL,1,31-dic-20
UA,-1,31-dic-20
UAA,-1,31-dic-20
UAL,-1,31-dic-20
UDR,1,31-dic-20
UHS,1,31-dic-20
ULTA,1,31-dic-20
UNH,1,31-dic-20
UNM,1,31-dic-20
UNP,1,31-dic-20
UPS,1,31-dic-20
URI,1,31-dic-20
USB,1,31-dic-20
V,1,31-dic-20
VAR,1,31-dic-20
VFC,-1,31-dic-20
VIAC,1,31-dic-20
VLO,-1,31-dic-20
VMC,1,31-dic-20
VNO,1,31-dic-20
VNT,1,31-dic-20
VRSK,1,31-dic-20
VRSN,1,31-dic-20
VRTX,1,31-dic-20
VTR,1,31-dic-20
VZ,1,31-dic-20
WAB,1,31-dic-20
WAT,1,31-dic-20
WBA,1,31-dic-20
WDC,1,31-dic-20
WEC,1,31-dic-20
WELL,1,31-dic-20
WFC,1,31-dic-20
WHR,-1,31-dic-20
WLTW,1,31-dic-20
WM,1,31-dic-20
WMB,1,31-dic-20
WMT,-1,31-dic-20
WRB,1,31-dic-20
WRK,1,31-dic-20
WST,1,31-dic-20
WU,1,31-dic-20
WY,-1,31-dic-20
WYNN,-1,31-dic-20
XEL,1,31-dic-20
XLNX,-1,31-dic-20
XOM,-1,31-dic-20
XRAY,1,31-dic-20
XRX,1,31-dic-20
XYL,1,31-dic-20
YUM,-1,31-dic-20
ZBH,1,31-dic-20
ZBRA,1,31-dic-20
ZION,1,31-dic-20
ZTS,1,31-dic-20
AAPL,-1,31-dic-20
ADBE,1,31-dic-20
ADI,1,31-dic-20
ADP,1,31-dic-20
ADSK,1,31-dic-20
ALGN,1,31-dic-20
ALXN,1,31-dic-20
AMAT,-1,31-dic-20
AMD,-1,31-dic-20
AMGN,1,31-dic-20
AMZN,-1,31-dic-20
ANSS,1,31-dic-20
ASML,-1,31-dic-20
ATVI,1,31-dic-20
AVGO,1,31-dic-20
BIDU,-1,31-dic-20
BIIB,1,31-dic-20
BKNG,1,31-dic-20
BMRN,1,31-dic-20
CDNS,1,31-dic-20
CDW,1,31-dic-20
CERN,1,31-dic-20
CHKP,-1,31-dic-20
CHTR,1,31-dic-20
CMCSA,1,31-dic-20
COST,1,31-dic-20
CPRT,1,31-dic-20
CSCO,1,31-dic-20
CSX,1,31-dic-20
CTAS,1,31-dic-20
CTSH,1,31-dic-20
CTXS,1,31-dic-20
DLTR,1,31-dic-20
DOCU,-1,31-dic-20
DXCM,1,31-dic-20
EA,1,31-dic-20
EBAY,-1,31-dic-20
EXC,1,31-dic-20
EXPE,1,31-dic-20
FAST,-1,31-dic-20
FB,1,31-dic-20
FISV,1,31-dic-20
FOX,1,31-dic-20
FOXA,1,31-dic-20
GILD,1,31-dic-20
GOOG,1,31-dic-20
GOOGL,1,31-dic-20
IDXX,1,31-dic-20
ILMN,1,31-dic-20
INCY,1,31-dic-20
INTC,1,31-dic-20
INTU,1,31-dic-20
ISRG,1,31-dic-20
JD,-1,31-dic-20
KHC,-1,31-dic-20
KLAC,-1,31-dic-20
LBTYA,-1,31-dic-20
LBTYK,1,31-dic-20
LRCX,-1,31-dic-20
LULU,-1,31-dic-20
MAR,1,31-dic-20
MCHP,1,31-dic-20
MDLZ,1,31-dic-20
MELI,-1,31-dic-20
MNST,1,31-dic-20
MRNA,-1,31-dic-20
MSFT,1,31-dic-20
MU,1,31-dic-20
MXIM,1,31-dic-20
NFLX,1,31-dic-20
NTES,-1,31-dic-20
NVDA,-1,31-dic-20
NXPI,-1,31-dic-20
ORLY,1,31-dic-20
PAYX,1,31-dic-20
PCAR,1,31-dic-20
PDD,-1,31-dic-20
PEP,1,31-dic-20
PYPL,1,31-dic-20
QCOM,1,31-dic-20
REGN,1,31-dic-20
ROST,1,31-dic-20
SBUX,1,31-dic-20
SGEN,-1,31-dic-20
SIRI,-1,31-dic-20
SNPS,1,31-dic-20
SPLK,-1,31-dic-20
SWKS,1,31-dic-20
TCOM,1,31-dic-20
TMUS,1,31-dic-20
TSLA,1,31-dic-20
TTWO,1,31-dic-20
TXN,1,31-dic-20
ULTA,1,31-dic-20
VRSK,1,31-dic-20
VRSN,1,31-dic-20
VRTX,1,31-dic-20
WBA,1,31-dic-20
WDAY,1,31-dic-20
WDC,1,31-dic-20
XEL,1,31-dic-20
XLNX,-1,31-dic-20
ZM,-1,31-dic-20
AAPL,-1,31-dic-20
AXP,1,31-dic-20
BA,-1,31-dic-20
CAT,1,31-dic-20
CSCO,1,31-dic-20
CVX,-1,31-dic-20
DIS,1,31-dic-20
DOW,1,31-dic-20
GS,1,31-dic-20
HD,1,31-dic-20
IBM,1,31-dic-20
INTC,1,31-dic-20
JNJ,1,31-dic-20
JPM,1,31-dic-20
KO,1,31-dic-20
MCD,1,31-dic-20
MMM,1,31-dic-20
MRK,1,31-dic-20
MSFT,1,31-dic-20
NKE,-1,31-dic-20
PFE,1,31-dic-20
PG,1,31-dic-20
RTX,1,31-dic-20
TRV,1,31-dic-20
UNH,1,31-dic-20
V,1,31-dic-20
VZ,1,31-dic-20
WBA,1,31-dic-20
WMT,-1,31-dic-20
XOM,-1,31-dic-20
A,1,04-ene-21
AAL,-1,04-ene-21
AAP,-1,04-ene-21
AAPL,-1,04-ene-21
ABBV,-1,04-ene-21
ABC,-1,04-ene-21
ABMD,-1,04-ene-21
ABT,-1,04-ene-21
ACN,-1,04-ene-21
ADBE,-1,04-ene-21
ADI,-1,04-ene-21
ADM,-1,04-ene-21
ADP,-1,04-ene-21
ADSK,-1,04-ene-21
AEE,-1,04-ene-21
AEP,-1,04-ene-21
AES,-1,04-ene-21
AFL,-1,04-ene-21
AIG,-1,04-ene-21
AIV,-1,04-ene-21
AIZ,-1,04-ene-21
AJG,-1,04-ene-21
AKAM,1,04-ene-21
ALB,1,04-ene-21
ALGN,-1,04-ene-21
ALK,-1,04-ene-21
ALL,-1,04-ene-21
ALLE,-1,04-ene-21
ALXN,1,04-ene-21
AMAT,1,04-ene-21
AMCR,-1,04-ene-21
AMD,1,04-ene-21
AME,-1,04-ene-21
AMGN,-1,04-ene-21
AMP,-1,04-ene-21
AMT,-1,04-ene-21
AMZN,-1,04-ene-21
ANET,-1,04-ene-21
ANSS,-1,04-ene-21
ANTM,-1,04-ene-21
AON,-1,04-ene-21
AOS,-1,04-ene-21
APA,1,04-ene-21
APD,-1,04-ene-21
APH,-1,04-ene-21
APTV,-1,04-ene-21
ARE,-1,04-ene-21
ATO,-1,04-ene-21
ATVI,-1,04-ene-21
AVB,-1,04-ene-21
AVGO,-1,04-ene-21
AVY,-1,04-ene-21
AWK,-1,04-ene-21
AXP,-1,04-ene-21
AZO,-1,04-ene-21
BA,-1,04-ene-21
BAC,-1,04-ene-21
BAX,-1,04-ene-21
BBY,1,04-ene-21
BDX,1,04-ene-21
BEN,-1,04-ene-21
BF.B,-1,04-ene-21
BIIB,-1,04-ene-21
BIO,-1,04-ene-21
BK,-1,04-ene-21
BKNG,-1,04-ene-21
BKR,1,04-ene-21
BLK,-1,04-ene-21
BLL,-1,04-ene-21
BMY,-1,04-ene-21
BR,-1,04-ene-21
BRK.B,-1,04-ene-21
BSX,-1,04-ene-21
BWA,-1,04-ene-21
BXP,-1,04-ene-21
C,-1,04-ene-21
CAG,-1,04-ene-21
CAH,-1,04-ene-21
CARR,-1,04-ene-21
CAT,1,04-ene-21
CB,-1,04-ene-21
CBOE,-1,04-ene-21
CBRE,-1,04-ene-21
CCI,-1,04-ene-21
CCL,-1,04-ene-21
CDNS,-1,04-ene-21
CDW,-1,04-ene-21
CE,-1,04-ene-21
CERN,-1,04-ene-21
CF,-1,04-ene-21
CFG,-1,04-ene-21
CHD,-1,04-ene-21
CHRW,-1,04-ene-21
CHTR,-1,04-ene-21
CI,-1,04-ene-21
CINF,-1,04-ene-21
CL,-1,04-ene-21
CLX,-1,04-ene-21
CMA,-1,04-ene-21
CMCSA,-1,04-ene-21
CME,-1,04-ene-21
CMG,-1,04-ene-21
CMI,-1,04-ene-21
CMS,-1,04-ene-21
CNC,1,04-ene-21
CNP,-1,04-ene-21
COF,-1,04-ene-21
COG,1,04-ene-21
COO,-1,04-ene-21
COP,-1,04-ene-21
COST,1,04-ene-21
CPB,1,04-ene-21
CPRT,-1,04-ene-21
CRM,-1,04-ene-21
CSCO,-1,04-ene-21
CSX,-1,04-ene-21
CTAS,-1,04-ene-21
CTLT,-1,04-ene-21
CTSH,-1,04-ene-21
CTVA,-1,04-ene-21
CTXS,-1,04-ene-21
CVS,1,04-ene-21
CVX,1,04-ene-21
CXO,-1,04-ene-21
D,-1,04-ene-21
DAL,-1,04-ene-21
DD,-1,04-ene-21
DE,-1,04-ene-21
DFS,-1,04-ene-21
DG,-1,04-ene-21
DGX,1,04-ene-21
DHI,-1,04-ene-21
DHR,1,04-ene-21
DIS,-1,04-ene-21
DISCA,1,04-ene-21
DISCK,1,04-ene-21
DISH,-1,04-ene-21
DLR,-1,04-ene-21
DLTR,-1,04-ene-21
DOV,-1,04-ene-21
DOW,-1,04-ene-21
DPZ,-1,04-ene-21
DRE,-1,04-ene-21
DRI,-1,04-ene-21
DTE,-1,04-ene-21
DUK,-1,04-ene-21
DVA,-1,04-ene-21
DVN,1,04-ene-21
DXC,1,04-ene-21
DXCM,-1,04-ene-21
EA,-1,04-ene-21
EBAY,1,04-ene-21
ECL,-1,04-ene-21
ED,-1,04-ene-21
EFX,-1,04-ene-21
EIX,-1,04-ene-21
EL,-1,04-ene-21
EMN,-1,04-ene-21
EMR,-1,04-ene-21
EOG,-1,04-ene-21
EQIX,-1,04-ene-21
EQR,-1,04-ene-21
ES,-1,04-ene-21
ESS,-1,04-ene-21
ETN,-1,04-ene-21
ETR,-1,04-ene-21
ETSY,-1,04-ene-21
EVRG,-1,04-ene-21
EW,-1,04-ene-21
EXC,-1,04-ene-21
EXPD,-1,04-ene-21
EXPE,-1,04-ene-21
EXR,-1,04-ene-21
F,-1,04-ene-21
FANG,1,04-ene-21
FAST,-1,04-ene-21
FB,-1,04-ene-21
FBHS,-1,04-ene-21
FCX,1,04-ene-21
FDX,-1,04-ene-21
FE,-1,04-ene-21
FFIV,-1,04-ene-21
FIS,-1,04-ene-21
FISV,-1,04-ene-21
FITB,-1,04-ene-21
FLIR,1,04-ene-21
FLS,-1,04-ene-21
FLT,-1,04-ene-21
FMC,-1,04-ene-21
FOX,-1,04-ene-21
FOXA,-1,04-ene-21
FRC,1,04-ene-21
FRT,-1,04-ene-21
FTI,1,04-ene-21
FTNT,-1,04-ene-21
FTV,-1,04-ene-21
GD,-1,04-ene-21
GE,-1,04-ene-21
GILD,1,04-ene-21
GIS,1,04-ene-21
GL,-1,04-ene-21
GLW,-1,04-ene-21
GM,-1,04-ene-21
GOOG,-1,04-ene-21
GOOGL,-1,04-ene-21
GPC,-1,04-ene-21
GPN,-1,04-ene-21
GPS,-1,04-ene-21
GRMN,-1,04-ene-21
GS,1,04-ene-21
GWW,-1,04-ene-21
HAL,-1,04-ene-21
HAS,-1,04-ene-21
HBAN,-1,04-ene-21
HBI,-1,04-ene-21
HCA,-1,04-ene-21
HD,-1,04-ene-21
HES,1,04-ene-21
HFC,-1,04-ene-21
HIG,-1,04-ene-21
HII,-1,04-ene-21
HLT,-1,04-ene-21
HOLX,1,04-ene-21
HON,-1,04-ene-21
HPE,-1,04-ene-21
HPQ,-1,04-ene-21
HRL,-1,04-ene-21
HSIC,-1,04-ene-21
HST,-1,04-ene-21
HSY,-1,04-ene-21
HUM,1,04-ene-21
HWM,-1,04-ene-21
IBM,-1,04-ene-21
ICE,-1,04-ene-21
IDXX,-1,04-ene-21
IEX,-1,04-ene-21
IFF,-1,04-ene-21
ILMN,-1,04-ene-21
INCY,-1,04-ene-21
INFO,1,04-ene-21
INTC,-1,04-ene-21
INTU,-1,04-ene-21
IP,-1,04-ene-21
IPG,-1,04-ene-21
IPGP,-1,04-ene-21
IQV,-1,04-ene-21
IR,-1,04-ene-21
IRM,-1,04-ene-21
ISRG,-1,04-ene-21
IT,-1,04-ene-21
ITW,-1,04-ene-21
IVZ,-1,04-ene-21
J,-1,04-ene-21
JBHT,-1,04-ene-21
JCI,-1,04-ene-21
JKHY,-1,04-ene-21
JNJ,-1,04-ene-21
JNPR,1,04-ene-21
JPM,-1,04-ene-21
K,-1,04-ene-21
KEY,-1,04-ene-21
KEYS,-1,04-ene-21
KHC,-1,04-ene-21
KIM,-1,04-ene-21
KLAC,1,04-ene-21
KMB,-1,04-ene-21
KMI,-1,04-ene-21
KMX,-1,04-ene-21
KO,-1,04-ene-21
KR,1,04-ene-21
KSU,-1,04-ene-21
L,-1,04-ene-21
LB,1,04-ene-21
LDOS,-1,04-ene-21
LEG,-1,04-ene-21
LEN,-1,04-ene-21
LH,1,04-ene-21
LHX,-1,04-ene-21
LIN,-1,04-ene-21
LKQ,-1,04-ene-21
LLY,-1,04-ene-21
LMT,-1,04-ene-21
LNC,-1,04-ene-21
LNT,-1,04-ene-21
LOW,-1,04-ene-21
LRCX,1,04-ene-21
LUMN,-1,04-ene-21
LUV,-1,04-ene-21
LVS,-1,04-ene-21
LW,-1,04-ene-21
LYB,-1,04-ene-21
LYV,-1,04-ene-21
MA,-1,04-ene-21
MAA,-1,04-ene-21
MAR,-1,04-ene-21
MAS,-1,04-ene-21
MCD,-1,04-ene-21
MCHP,-1,04-ene-21
MCK,1,04-ene-21
MCO,1,04-ene-21
MDLZ,-1,04-ene-21
MDT,-1,04-ene-21
MET,-1,04-ene-21
MGM,-1,04-ene-21
MHK,-1,04-ene-21
MKC,-1,04-ene-21
MKTX,-1,04-ene-21
MLM,-1,04-ene-21
MMC,-1,04-ene-21
MMM,-1,04-ene-21
MNST,-1,04-ene-21
MO,-1,04-ene-21
MOS,1,04-ene-21
MPC,-1,04-ene-21
MRK,-1,04-ene-21
MRO,1,04-ene-21
MS,-1,04-ene-21
MSCI,-1,04-ene-21
MSFT,-1,04-ene-21
MSI,-1,04-ene-21
MTB,-1,04-ene-21
MTD,1,04-ene-21
MU,-1,04-ene-21
MXIM,-1,04-ene-21
NCLH,-1,04-ene-21
NDAQ,-1,04-ene-21
NEE,-1,04-ene-21
NEM,1,04-ene-21
NFLX,-1,04-ene-21
NI,-1,04-ene-21
NKE,-1,04-ene-21
NLOK,-1,04-ene-21
NLSN,-1,04-ene-21
NOC,-1,04-ene-21
NOV,1,04-ene-21
NOW,-1,04-ene-21
NRG,-1,04-ene-21
NSC,-1,04-ene-21
NTAP,-1,04-ene-21
NTRS,-1,04-ene-21
NUE,-1,04-ene-21
NVDA,1,04-ene-21
NVR,-1,04-ene-21
NWL,1,04-ene-21
NWS,1,04-ene-21
